Trial,Fast,Slow,CAGR,Sharpe,Drawdown,Returns
2630,45,55,0.01,0.14,-0.28,1.0994682855035605
2778,47,53,0.01,0.14,-0.27,1.0989303223384885
2863,48,63,0.01,0.14,-0.27,1.0986903229469653
2183,39,58,0.01,0.14,-0.28,1.0985714950098517
2571,44,71,0.01,0.14,-0.27,1.0967395147715526
2483,43,58,0.01,0.13,-0.29,1.0953554995818204
2177,39,52,0.01,0.13,-0.29,1.0941578327867203
2347,41,72,0.01,0.13,-0.27,1.0940710334314199
1960,36,60,0.01,0.14,-0.3,1.0940636326314113
2253,40,53,0.01,0.13,-0.3,1.0931670177090635
2181,39,56,0.01,0.13,-0.3,1.092617904648024
2485,43,60,0.01,0.13,-0.3,1.0920954532991283
2566,44,66,0.01,0.12,-0.27,1.089474876712524
2629,45,54,0.01,0.12,-0.29,1.0891037583973786
2266,40,66,0.01,0.12,-0.28,1.0871901064269422
2553,44,53,0.0,0.12,-0.3,1.0850797119168878
2404,42,54,0.0,0.12,-0.3,1.08268329161517
2703,46,53,0.0,0.11,-0.3,1.0822240024276255
2252,40,52,0.0,0.12,-0.3,1.0815700124754506
2855,48,55,0.0,0.11,-0.3,1.079329722526466
2105,38,55,0.0,0.11,-0.3,1.0786231194243687
2567,44,67,0.0,0.11,-0.28,1.078385129259172
2497,43,72,0.0,0.11,-0.27,1.0774919561576284
2628,45,53,0.0,0.11,-0.3,1.076910364382131
2420,42,70,0.0,0.11,-0.27,1.0766943933719557
2486,43,61,0.0,0.11,-0.3,1.076016099539355
2496,43,71,0.0,0.11,-0.27,1.075607530602572
2926,49,51,0.0,0.11,-0.25,1.0736554255739714
2702,46,52,0.0,0.1,-0.3,1.0720570278247814
2419,42,69,0.0,0.1,-0.27,1.0717927950442334
2422,42,72,0.0,0.1,-0.27,1.0716110308636124
2480,43,55,0.0,0.1,-0.3,1.0710254200198044
2329,41,54,0.0,0.1,-0.3,1.07009641730165
2495,43,70,0.0,0.1,-0.27,1.0679305140606972
2256,40,56,0.0,0.1,-0.3,1.0673048500048372
2338,41,63,0.0,0.09,-0.3,1.0654077634471988
2640,45,65,0.0,0.09,-0.28,1.0644485440920413
2345,41,70,0.0,0.09,-0.27,1.0610661132659063
2330,41,55,0.0,0.09,-0.3,1.0598257375799804
2555,44,55,0.0,0.08,-0.3,1.058653667168565
2412,42,62,0.0,0.08,-0.3,1.057225425752197
2641,45,66,0.0,0.08,-0.28,1.055549329845836
2346,41,71,0.0,0.08,-0.27,1.0549142944441388
2850,48,50,0.0,0.07,-0.28,1.0531413973699562
2421,42,71,0.0,0.08,-0.27,1.0528564634284463
1962,36,62,0.0,0.07,-0.3,1.0510638672189785
